% Model,FEA_current_excit.mph
% Version,COMSOL 5.1.0.145
% Date,"Jun 24 2022, 17:33"
% Dimension,2
% Nodes,1
% Expressions,300
% Description,"Time, Magnetic flux density, r component, Magnetic flux density, z component"
% Length unit,m
% r,z,t (s) @ t=0,mf.Br (T) @ t=0,mf.Bz (T) @ t=0,t (s) @ t=2.0202E-5,mf.Br (T) @ t=2.0202E-5,mf.Bz (T) @ t=2.0202E-5,t (s) @ t=4.0404E-5,mf.Br (T) @ t=4.0404E-5,mf.Bz (T) @ t=4.0404E-5,t (s) @ t=6.0606E-5,mf.Br (T) @ t=6.0606E-5,mf.Bz (T) @ t=6.0606E-5,t (s) @ t=8.0808E-5,mf.Br (T) @ t=8.0808E-5,mf.Bz (T) @ t=8.0808E-5,t (s) @ t=1.0101E-4,mf.Br (T) @ t=1.0101E-4,mf.Bz (T) @ t=1.0101E-4,t (s) @ t=1.2121E-4,mf.Br (T) @ t=1.2121E-4,mf.Bz (T) @ t=1.2121E-4,t (s) @ t=1.4141E-4,mf.Br (T) @ t=1.4141E-4,mf.Bz (T) @ t=1.4141E-4,t (s) @ t=1.6162E-4,mf.Br (T) @ t=1.6162E-4,mf.Bz (T) @ t=1.6162E-4,t (s) @ t=1.8182E-4,mf.Br (T) @ t=1.8182E-4,mf.Bz (T) @ t=1.8182E-4,t (s) @ t=2.0202E-4,mf.Br (T) @ t=2.0202E-4,mf.Bz (T) @ t=2.0202E-4,t (s) @ t=2.2222E-4,mf.Br (T) @ t=2.2222E-4,mf.Bz (T) @ t=2.2222E-4,t (s) @ t=2.4242E-4,mf.Br (T) @ t=2.4242E-4,mf.Bz (T) @ t=2.4242E-4,t (s) @ t=2.6263E-4,mf.Br (T) @ t=2.6263E-4,mf.Bz (T) @ t=2.6263E-4,t (s) @ t=2.8283E-4,mf.Br (T) @ t=2.8283E-4,mf.Bz (T) @ t=2.8283E-4,t (s) @ t=3.0303E-4,mf.Br (T) @ t=3.0303E-4,mf.Bz (T) @ t=3.0303E-4,t (s) @ t=3.2323E-4,mf.Br (T) @ t=3.2323E-4,mf.Bz (T) @ t=3.2323E-4,t (s) @ t=3.4343E-4,mf.Br (T) @ t=3.4343E-4,mf.Bz (T) @ t=3.4343E-4,t (s) @ t=3.6364E-4,mf.Br (T) @ t=3.6364E-4,mf.Bz (T) @ t=3.6364E-4,t (s) @ t=3.8384E-4,mf.Br (T) @ t=3.8384E-4,mf.Bz (T) @ t=3.8384E-4,t (s) @ t=4.0404E-4,mf.Br (T) @ t=4.0404E-4,mf.Bz (T) @ t=4.0404E-4,t (s) @ t=4.2424E-4,mf.Br (T) @ t=4.2424E-4,mf.Bz (T) @ t=4.2424E-4,t (s) @ t=4.4444E-4,mf.Br (T) @ t=4.4444E-4,mf.Bz (T) @ t=4.4444E-4,t (s) @ t=4.6465E-4,mf.Br (T) @ t=4.6465E-4,mf.Bz (T) @ t=4.6465E-4,t (s) @ t=4.8485E-4,mf.Br (T) @ t=4.8485E-4,mf.Bz (T) @ t=4.8485E-4,t (s) @ t=5.0505E-4,mf.Br (T) @ t=5.0505E-4,mf.Bz (T) @ t=5.0505E-4,t (s) @ t=5.2525E-4,mf.Br (T) @ t=5.2525E-4,mf.Bz (T) @ t=5.2525E-4,t (s) @ t=5.4545E-4,mf.Br (T) @ t=5.4545E-4,mf.Bz (T) @ t=5.4545E-4,t (s) @ t=5.6566E-4,mf.Br (T) @ t=5.6566E-4,mf.Bz (T) @ t=5.6566E-4,t (s) @ t=5.8586E-4,mf.Br (T) @ t=5.8586E-4,mf.Bz (T) @ t=5.8586E-4,t (s) @ t=6.0606E-4,mf.Br (T) @ t=6.0606E-4,mf.Bz (T) @ t=6.0606E-4,t (s) @ t=6.2626E-4,mf.Br (T) @ t=6.2626E-4,mf.Bz (T) @ t=6.2626E-4,t (s) @ t=6.4646E-4,mf.Br (T) @ t=6.4646E-4,mf.Bz (T) @ t=6.4646E-4,t (s) @ t=6.6667E-4,mf.Br (T) @ t=6.6667E-4,mf.Bz (T) @ t=6.6667E-4,t (s) @ t=6.8687E-4,mf.Br (T) @ t=6.8687E-4,mf.Bz (T) @ t=6.8687E-4,t (s) @ t=7.0707E-4,mf.Br (T) @ t=7.0707E-4,mf.Bz (T) @ t=7.0707E-4,t (s) @ t=7.2727E-4,mf.Br (T) @ t=7.2727E-4,mf.Bz (T) @ t=7.2727E-4,t (s) @ t=7.4747E-4,mf.Br (T) @ t=7.4747E-4,mf.Bz (T) @ t=7.4747E-4,t (s) @ t=7.6768E-4,mf.Br (T) @ t=7.6768E-4,mf.Bz (T) @ t=7.6768E-4,t (s) @ t=7.8788E-4,mf.Br (T) @ t=7.8788E-4,mf.Bz (T) @ t=7.8788E-4,t (s) @ t=8.0808E-4,mf.Br (T) @ t=8.0808E-4,mf.Bz (T) @ t=8.0808E-4,t (s) @ t=8.2828E-4,mf.Br (T) @ t=8.2828E-4,mf.Bz (T) @ t=8.2828E-4,t (s) @ t=8.4848E-4,mf.Br (T) @ t=8.4848E-4,mf.Bz (T) @ t=8.4848E-4,t (s) @ t=8.6869E-4,mf.Br (T) @ t=8.6869E-4,mf.Bz (T) @ t=8.6869E-4,t (s) @ t=8.8889E-4,mf.Br (T) @ t=8.8889E-4,mf.Bz (T) @ t=8.8889E-4,t (s) @ t=9.0909E-4,mf.Br (T) @ t=9.0909E-4,mf.Bz (T) @ t=9.0909E-4,t (s) @ t=9.2929E-4,mf.Br (T) @ t=9.2929E-4,mf.Bz (T) @ t=9.2929E-4,t (s) @ t=9.4949E-4,mf.Br (T) @ t=9.4949E-4,mf.Bz (T) @ t=9.4949E-4,t (s) @ t=9.697E-4,mf.Br (T) @ t=9.697E-4,mf.Bz (T) @ t=9.697E-4,t (s) @ t=9.899E-4,mf.Br (T) @ t=9.899E-4,mf.Bz (T) @ t=9.899E-4,t (s) @ t=0.0010101,mf.Br (T) @ t=0.0010101,mf.Bz (T) @ t=0.0010101,t (s) @ t=0.0010303,mf.Br (T) @ t=0.0010303,mf.Bz (T) @ t=0.0010303,t (s) @ t=0.0010505,mf.Br (T) @ t=0.0010505,mf.Bz (T) @ t=0.0010505,t (s) @ t=0.0010707,mf.Br (T) @ t=0.0010707,mf.Bz (T) @ t=0.0010707,t (s) @ t=0.0010909,mf.Br (T) @ t=0.0010909,mf.Bz (T) @ t=0.0010909,t (s) @ t=0.0011111,mf.Br (T) @ t=0.0011111,mf.Bz (T) @ t=0.0011111,t (s) @ t=0.0011313,mf.Br (T) @ t=0.0011313,mf.Bz (T) @ t=0.0011313,t (s) @ t=0.0011515,mf.Br (T) @ t=0.0011515,mf.Bz (T) @ t=0.0011515,t (s) @ t=0.0011717,mf.Br (T) @ t=0.0011717,mf.Bz (T) @ t=0.0011717,t (s) @ t=0.0011919,mf.Br (T) @ t=0.0011919,mf.Bz (T) @ t=0.0011919,t (s) @ t=0.0012121,mf.Br (T) @ t=0.0012121,mf.Bz (T) @ t=0.0012121,t (s) @ t=0.0012323,mf.Br (T) @ t=0.0012323,mf.Bz (T) @ t=0.0012323,t (s) @ t=0.0012525,mf.Br (T) @ t=0.0012525,mf.Bz (T) @ t=0.0012525,t (s) @ t=0.0012727,mf.Br (T) @ t=0.0012727,mf.Bz (T) @ t=0.0012727,t (s) @ t=0.0012929,mf.Br (T) @ t=0.0012929,mf.Bz (T) @ t=0.0012929,t (s) @ t=0.0013131,mf.Br (T) @ t=0.0013131,mf.Bz (T) @ t=0.0013131,t (s) @ t=0.0013333,mf.Br (T) @ t=0.0013333,mf.Bz (T) @ t=0.0013333,t (s) @ t=0.0013535,mf.Br (T) @ t=0.0013535,mf.Bz (T) @ t=0.0013535,t (s) @ t=0.0013737,mf.Br (T) @ t=0.0013737,mf.Bz (T) @ t=0.0013737,t (s) @ t=0.0013939,mf.Br (T) @ t=0.0013939,mf.Bz (T) @ t=0.0013939,t (s) @ t=0.0014141,mf.Br (T) @ t=0.0014141,mf.Bz (T) @ t=0.0014141,t (s) @ t=0.0014343,mf.Br (T) @ t=0.0014343,mf.Bz (T) @ t=0.0014343,t (s) @ t=0.0014545,mf.Br (T) @ t=0.0014545,mf.Bz (T) @ t=0.0014545,t (s) @ t=0.0014747,mf.Br (T) @ t=0.0014747,mf.Bz (T) @ t=0.0014747,t (s) @ t=0.0014949,mf.Br (T) @ t=0.0014949,mf.Bz (T) @ t=0.0014949,t (s) @ t=0.0015152,mf.Br (T) @ t=0.0015152,mf.Bz (T) @ t=0.0015152,t (s) @ t=0.0015354,mf.Br (T) @ t=0.0015354,mf.Bz (T) @ t=0.0015354,t (s) @ t=0.0015556,mf.Br (T) @ t=0.0015556,mf.Bz (T) @ t=0.0015556,t (s) @ t=0.0015758,mf.Br (T) @ t=0.0015758,mf.Bz (T) @ t=0.0015758,t (s) @ t=0.001596,mf.Br (T) @ t=0.001596,mf.Bz (T) @ t=0.001596,t (s) @ t=0.0016162,mf.Br (T) @ t=0.0016162,mf.Bz (T) @ t=0.0016162,t (s) @ t=0.0016364,mf.Br (T) @ t=0.0016364,mf.Bz (T) @ t=0.0016364,t (s) @ t=0.0016566,mf.Br (T) @ t=0.0016566,mf.Bz (T) @ t=0.0016566,t (s) @ t=0.0016768,mf.Br (T) @ t=0.0016768,mf.Bz (T) @ t=0.0016768,t (s) @ t=0.001697,mf.Br (T) @ t=0.001697,mf.Bz (T) @ t=0.001697,t (s) @ t=0.0017172,mf.Br (T) @ t=0.0017172,mf.Bz (T) @ t=0.0017172,t (s) @ t=0.0017374,mf.Br (T) @ t=0.0017374,mf.Bz (T) @ t=0.0017374,t (s) @ t=0.0017576,mf.Br (T) @ t=0.0017576,mf.Bz (T) @ t=0.0017576,t (s) @ t=0.0017778,mf.Br (T) @ t=0.0017778,mf.Bz (T) @ t=0.0017778,t (s) @ t=0.001798,mf.Br (T) @ t=0.001798,mf.Bz (T) @ t=0.001798,t (s) @ t=0.0018182,mf.Br (T) @ t=0.0018182,mf.Bz (T) @ t=0.0018182,t (s) @ t=0.0018384,mf.Br (T) @ t=0.0018384,mf.Bz (T) @ t=0.0018384,t (s) @ t=0.0018586,mf.Br (T) @ t=0.0018586,mf.Bz (T) @ t=0.0018586,t (s) @ t=0.0018788,mf.Br (T) @ t=0.0018788,mf.Bz (T) @ t=0.0018788,t (s) @ t=0.001899,mf.Br (T) @ t=0.001899,mf.Bz (T) @ t=0.001899,t (s) @ t=0.0019192,mf.Br (T) @ t=0.0019192,mf.Bz (T) @ t=0.0019192,t (s) @ t=0.0019394,mf.Br (T) @ t=0.0019394,mf.Bz (T) @ t=0.0019394,t (s) @ t=0.0019596,mf.Br (T) @ t=0.0019596,mf.Bz (T) @ t=0.0019596,t (s) @ t=0.0019798,mf.Br (T) @ t=0.0019798,mf.Bz (T) @ t=0.0019798,t (s) @ t=0.002,mf.Br (T) @ t=0.002,mf.Bz (T) @ t=0.002
0,0.0025,0,0,0,2.0202020202020203E-5,-1.571287877935086E-6,4.0457989177163474E-4,4.0404040404040405E-5,-3.2177196499996028E-6,8.203187762953158E-4,6.060606060606061E-5,-4.865203348106193E-6,0.0012352046301311514,8.080808080808081E-5,-6.501856565900108E-6,0.001646701880045625,1.0101010101010101E-4,-8.12178474973067E-6,0.0020536116336528337,1.2121212121212122E-4,-9.712416099622263E-6,0.00245282055707409,1.414141414141414E-4,-1.1265121658839917E-5,0.0028422206995324596,1.6161616161616162E-4,-1.2774206757285788E-5,0.00322046261292681,1.8181818181818183E-4,-1.423475151092447E-5,0.0035863523996860756,2.0202020202020202E-4,-1.563933207590633E-5,0.003938037658940593,2.2222222222222223E-4,-1.698182450853024E-5,0.004274019479648956,2.4242424242424245E-4,-1.8257235705121855E-5,0.004593080109111518,2.6262626262626266E-4,-1.94603963287868E-5,0.004893934535386728,2.828282828282828E-4,-2.0585744419149804E-5,0.005175175590620163,3.0303030303030303E-4,-2.1628515285002435E-5,0.005435622494932115,3.2323232323232324E-4,-2.2585067449645168E-5,0.005674397364127145,3.4343434343434346E-4,-2.3451770695788953E-5,0.005890598418788667,3.6363636363636367E-4,-2.422376786454678E-5,0.006082955954356055,3.8383838383838383E-4,-2.4897711800123884E-5,0.006250649628362851,4.0404040404040404E-4,-2.547301913183487E-5,0.006393641582297624,4.2424242424242425E-4,-2.5947017634001583E-5,0.006511227802984779,4.4444444444444447E-4,-2.6315757682808646E-5,0.006602324697410488,4.646464646464647E-4,-2.6577877753267056E-5,0.006666635312142893,4.848484848484849E-4,-2.673427581204901E-5,0.006704497891974702,5.05050505050505E-4,-2.6784057543728422E-5,0.006715649958464093,5.252525252525253E-4,-2.672522294654052E-5,0.006699499151890348,5.454545454545455E-4,-2.6558655511680732E-5,0.006656334206980473,5.656565656565656E-4,-2.6285701489486582E-5,0.0065865348917642464,5.858585858585859E-4,-2.590719016408144E-5,0.0064902893871510905,6.060606060606061E-4,-2.5424319363633682E-5,0.006367890254722275,6.262626262626263E-4,-2.483928889699745E-5,0.006219907168206324,6.464646464646465E-4,-2.4154506998683277E-5,0.006046959760728988,6.666666666666666E-4,-2.337256167258335E-5,0.005849686212849162,6.868686868686869E-4,-2.249649065479254E-5,0.005628845426769323,7.070707070707071E-4,-2.1530001753468097E-5,0.0053853914377663984,7.272727272727273E-4,-2.047715254586118E-5,0.005120358105322674,7.474747474747475E-4,-1.9341713298104163E-5,0.0048346556012442855,7.676767676767677E-4,-1.812807785132569E-5,0.004529376299634393,7.878787878787879E-4,-1.6841972067378505E-5,0.004206036416791962,8.080808080808081E-4,-1.548881579764281E-5,0.003866018766804071,8.282828282828283E-4,-1.4072581199762446E-5,0.003510181291231137,8.484848484848485E-4,-1.2598970687162489E-5,0.0031399627997970546,8.686868686868687E-4,-1.1075515304298272E-5,0.00275741050555555,8.888888888888889E-4,-9.508268355829694E-6,0.002364032325063458,9.090909090909091E-4,-7.901995586387732E-6,0.0019608656444497054,9.292929292929294E-4,-6.263620274369826E-6,0.0015497052300833044,9.494949494949495E-4,-4.600631738080095E-6,0.001132527219169844,9.696969696969698E-4,-2.9191434377441435E-6,7.107906516202375E-4,9.8989898989899E-4,-1.2255293777251999E-6,2.860489244992501E-4,0.00101010101010101,4.72849070626534E-7,-1.397757469413069E-4,0.0010303030303030303,2.168701076912056E-6,-5.648011570180241E-4,0.0010505050505050506,3.856121484089743E-6,-9.876813272251988E-4,0.0010707070707070708,5.529020510464934E-6,-0.001406975293303198,0.001090909090909091,7.178884956401979E-6,-0.0018202822108688292,0.0011111111111111111,8.798925012397106E-6,-0.002225922957919046,0.0011313131313131313,1.0384216754181418E-5,-0.0026228695610178185,0.0011515151515151516,1.192762404077487E-5,-0.0030092199150115614,0.0011717171717171718,1.3423231129380027E-5,-0.003383545828725489,0.001191919191919192,1.4864367143786444E-5,-0.0037440784288654146,0.0012121212121212121,1.6246027812914935E-5,-0.004089698123620042,0.0012323232323232323,1.7561800158771052E-5,-0.004418643627063418,0.0012525252525252527,1.880720599710094E-5,-0.004729954431059294,0.0012727272727272728,1.9976668504963263E-5,-0.005022114910042049,0.001292929292929293,2.106598756097411E-5,-0.005294203826827474,0.0013131313131313131,2.2070012935252747E-5,-0.005544742674137361,0.0013333333333333333,2.2985663558578026E-5,-0.005773213906603664,0.0013535353535353537,2.3808095935343958E-5,-0.00597808822040884,0.0013737373737373738,2.4535416097115498E-5,-0.006159314277264168,0.001393939393939394,2.5163317288895484E-5,-0.0063153989891197235,0.0014141414141414141,2.568964556227378E-5,-0.006446051949871969,0.0014343434343434343,2.6113131316315683E-5,-0.00655082908867898,0.0014545454545454547,2.6431123770937067E-5,-0.006629249205359455,0.0014747474747474748,2.6643506366876762E-5,-0.006681058375610119,0.001494949494949495,2.6747440603897076E-5,-0.006705824024547024,0.0015151515151515152,2.6744815163613477E-5,-0.006703690702668875,0.0015353535353535353,2.6633043120437594E-5,-0.006674414869365295,0.0015555555555555557,2.6415727362745904E-5,-0.006618428819689852,0.0015757575757575758,2.6090040948542892E-5,-0.0065355991116190755,0.001595959595959596,2.5661658155891766E-5,-0.006426672937279455,0.0016161616161616162,2.5127246749565806E-5,-0.006291625613623671,0.0016363636363636363,2.4493670211476663E-5,-0.006131416665435257,0.0016565656565656567,2.3761187212082345E-5,-0.005946584101100096,0.0016767676767676769,2.2933060193129227E-5,-0.005737670201213224,0.001696969696969697,2.2011937255975372E-5,-0.005505729660623176,0.0017171717171717172,2.100203856653773E-5,-0.005251356856221386,0.0017373737373737373,1.9908130108596744E-5,-0.004976141339752187,0.0017575757575757577,1.8733666422314703E-5,-0.004680571786612238,0.0017777777777777779,1.7484343506474717E-5,-0.0043666076373001465,0.001797979797979798,1.6164092736762083E-5,-0.004034559150183921,0.0018181818181818182,1.4779254889316422E-5,-0.00368667626016435,0.0018383838383838383,1.333551997403556E-5,-0.003324018185606893,0.0018585858585858587,1.1836818224677582E-5,-0.002947719907853216,0.0018787878787878789,1.0291259795615271E-5,-0.002559625184637914,0.001898989898989899,8.702322743734974E-6,-0.0021608379787892754,0.0019191919191919192,7.0804728651325305E-6,-0.0017538402981915602,0.0019393939393939396,5.428152153700707E-6,-0.0013393245018955312,0.0019595959595959597,3.7567344407833733E-6,-9.200681087709265E-4,0.00197979797979798,2.067381391155855E-6,-4.964066344357054E-4,0.002,3.720534399739099E-7,-7.134058424563302E-5
